x;y
124;130
123;129
122;128
121;127
119;125
118;124
117;123
116;122
114;121
113;120
113;119
110;118
109;117
107;115
105;114
102;111
100;110
97;109
94;107
89;105
87;104
85;102
82;101
80;100
76;97
74;96
72;94
71;93
67;91
65;90
64;88
63;87
61;85
60;84
59;83
57;80
56;79
55;77
54;76
53;74
50;71
49;69
47;68
46;66
43;63
41;62
38;60
33;57
31;55
28;53
26;52
22;50
15;47
11;46
8;44
4;43
0;40
-2;38
-5;37
-7;35
-11;32
-11;31
-12;30
-13;29
-14;26
-14;25
-15;24
-16;22
-17;18
-18;16
-18;15
-19;13
-21;10
-22;8
-23;7
-25;4
-27;2
-28;0
-30;-1
-31;-4
-33;-7
-34;-9
-35;-11
-37;-14
-38;-16
-38;-17
-38;-19
-38;-23
-38;-24
-38;-26
-39;-28
-41;-32
-42;-34
-42;-36
-43;-38
-46;-40
-53;-45
-56;-47
-63;-52
-66;-55
-69;-57
-73;-59
-76;-61
-82;-65
-85;-67
-87;-69
-89;-70
-93;-73
-95;-75
-99;-77
-99;-77
-102;-80
-104;-81
-105;-83
-107;-84
-111;-87
-113;-88
-115;-90
-120;-93
-120;-93
-125;-97
-127;-99
-130;-101
-135;-105
-135;-107
-136;-107
-137;-109
-138;-109
-139;-110
